zipfian_const, num_dpus_redundant, num_dpus_multiple, num_tasklets, num_CPU_Trees, num_DPU_Trees, num_queries, num_reqs_for_cpu, num_reqs_for_dpu, num_reqs_{cpu/(cpu+dpu)}[%], send_time, execution_time_cpu, execution_time_cpu_and_dpu, exec_time_{cpu/(cpu&dpu)}[%], send_and_execution_time, total_time, throughput
0.6, 1536, 512, 10, 64, 6656, 100000000, 12869338, 87130662, 12, 0.41386, 1.03024, 1.04633, 98.46, 1.46019, 16.73633, 95572320
0.6, 2047, 1, 10, 64, 2057, 100000000, 22271466, 77728534, 22, 0.43160, 1.82810, 1.83042, 99.87, 2.26202, 17.31386, 54632420
0.6, 1, 2047, 10, 256, 20471, 100000000, 14630066, 85369934, 14, 0.50992, 1.10293, 1.63715, 67.37, 2.14707, 19.66043, 61081908
0.6, 16, 2032, 10, 256, 20336, 100000000, 14675788, 85324212, 14, 0.54549, 0.90546, 1.62678, 55.66, 2.17226, 20.07475, 61471312
0.6, 64, 1984, 10, 256, 19904, 100000000, 14827966, 85172034, 14, 0.52600, 1.03353, 1.54391, 66.94, 2.06990, 18.51648, 64770700
0.6, 256, 1792, 10, 256, 18176, 100000000, 15485374, 84514626, 15, 0.45593, 1.12023, 1.29969, 86.19, 1.75562, 19.17693, 76941248
0.6, 512, 1536, 10, 256, 15872, 100000000, 16508248, 83491752, 16, 0.44216, 1.31184, 1.32534, 98.98, 1.76750, 18.06804, 75452280
0.6, 1024, 1024, 10, 256, 11264, 100000000, 19343412, 80656588, 19, 0.36756, 1.35751, 1.36014, 99.81, 1.72770, 18.80737, 73521952
0.6, 1536, 512, 10, 256, 6656, 100000000, 24442528, 75557472, 24, 0.51078, 1.82652, 1.82892, 99.87, 2.33969, 17.81836, 54677200
0.6, 2047, 1, 10, 256, 2057, 100000000, 39606744, 60393256, 39, 0.48367, 3.74957, 3.75183, 99.94, 4.23550, 19.22690, 26653662
0.6, 1, 2047, 10, 512, 20471, 100000000, 20200352, 79799648, 20, 0.36271, 1.28399, 1.34169, 95.70, 1.70440, 18.01641, 74532984
0.6, 16, 2032, 10, 512, 20336, 100000000, 20260146, 79739854, 20, 0.35399, 1.17585, 1.22337, 96.12, 1.57736, 17.69207, 81741160
0.6, 64, 1984, 10, 512, 19904, 100000000, 20456804, 79543196, 20, 0.34401, 1.45922, 1.47640, 98.84, 1.82041, 17.97270, 67732456
0.6, 256, 1792, 10, 512, 18176, 100000000, 21308420, 78691580, 21, 0.39014, 1.42614, 1.42834, 99.85, 1.81848, 17.89618, 70011584
0.6, 512, 1536, 10, 512, 15872, 100000000, 22630106, 77369894, 22, 0.34421, 1.60650, 1.60863, 99.87, 1.95285, 19.18670, 62164540
0.6, 1024, 1024, 10, 512, 11264, 100000000, 26273038, 73726962, 26, 0.39580, 1.78259, 1.78523, 99.85, 2.18103, 19.75610, 56015064
0.6, 1536, 512, 10, 512, 6656, 100000000, 32731492, 67268508, 32, 0.48608, 2.25990, 2.26240, 99.89, 2.74848, 19.54565, 44200908
0.6, 2047, 1, 10, 512, 2057, 100000000, 50953400, 49046600, 50, 0.42735, 4.09531, 4.09776, 99.94, 4.52511, 19.69479, 24403576
0.6, 1, 2047, 10, 1024, 20471, 100000000, 27365690, 72634310, 27, 0.25775, 1.99719, 1.99929, 99.89, 2.25704, 18.43706, 50017776
0.6, 16, 2032, 10, 1024, 20336, 100000000, 27442760, 72557240, 27, 0.28773, 1.85552, 1.85763, 99.89, 2.14536, 18.15553, 53832060
0.6, 64, 1984, 10, 1024, 19904, 100000000, 27694042, 72305958, 27, 0.27362, 1.65712, 1.65909, 99.88, 1.93271, 18.01146, 60273936
0.6, 256, 1792, 10, 1024, 18176, 100000000, 28774942, 71225058, 28, 0.28518, 2.05748, 2.05958, 99.90, 2.34476, 20.13740, 48553684
0.6, 512, 1536, 10, 1024, 15872, 100000000, 30449200, 69550800, 30, 0.31890, 2.07051, 2.07245, 99.91, 2.39135, 18.47245, 48251956
0.6, 1024, 1024, 10, 1024, 11264, 100000000, 35015870, 64984130, 35, 0.30373, 2.72341, 2.72593, 99.91, 3.02966, 20.15019, 36684732
0.6, 1536, 512, 10, 1024, 6656, 100000000, 42915132, 57084868, 42, 0.46287, 2.71542, 2.71781, 99.91, 3.18067, 18.93492, 36794372
0.6, 2047, 1, 10, 1024, 2057, 100000000, 63239680, 36760320, 63, 0.51906, 5.02858, 5.03081, 99.96, 5.54987, 22.28739, 19877512
0.6, 1, 2047, 10, 1, 20471, 100000000, 198778, 99801222, 0, 2.15428, 0.04541, 12.09924, 0.38, 14.25352, 30.30340, 8264980
0.6, 16, 2032, 10, 1, 20336, 100000000, 200090, 99799910, 0, 1.78573, 0.05337, 7.68559, 0.69, 9.47131, 25.46191, 13011367
0.6, 64, 1984, 10, 1, 19904, 100000000, 204432, 99795568, 0, 1.17826, 0.07858, 3.80285, 2.07, 4.98112, 21.03032, 26296054
0.6, 256, 1792, 10, 1, 18176, 100000000, 223938, 99776062, 0, 0.62803, 0.07259, 1.71338, 4.24, 2.34141, 18.39347, 58364236
0.6, 512, 1536, 10, 1, 15872, 100000000, 256506, 99743494, 0, 0.58903, 0.09587, 1.18660, 8.08, 1.77563, 17.61542, 84274536
0.6, 1024, 1024, 10, 1, 11264, 100000000, 361872, 99638128, 0, 0.80355, 0.11081, 0.88997, 12.45, 1.69352, 17.36646, 112363584
0.6, 1536, 512, 10, 1, 6656, 100000000, 610910, 99389090, 0, 1.38196, 0.21799, 0.87264, 24.98, 2.25460, 17.62326, 114595184
0.6, 2047, 1, 10, 1, 2057, 100000000, 1975658, 98024342, 1, 1.87882, 0.70905, 1.17495, 60.35, 3.05377, 19.45280, 85110008
0.6, 1, 2047, 10, 4, 20471, 100000000, 794536, 99205464, 0, 2.06796, 0.07405, 10.70715, 0.69, 12.77510, 28.43793, 9339555
0.6, 16, 2032, 10, 4, 20336, 100000000, 799804, 99200196, 0, 1.75095, 0.07510, 7.23412, 1.04, 8.98507, 24.59460, 13823378
0.6, 64, 1984, 10, 4, 19904, 100000000, 817084, 99182916, 0, 1.08899, 0.06212, 3.66667, 1.69, 4.75566, 21.79230, 27272690
0.6, 256, 1792, 10, 4, 18176, 100000000, 894746, 99105254, 0, 0.59795, 0.08529, 1.69508, 5.03, 2.29303, 18.37786, 58994164
0.6, 512, 1536, 10, 4, 15872, 100000000, 1024942, 98975058, 1, 0.60881, 0.11620, 1.18305, 9.82, 1.79186, 17.46427, 84527208
0.6, 1024, 1024, 10, 4, 11264, 100000000, 1444582, 98555418, 1, 0.80668, 0.15993, 0.89033, 17.96, 1.69701, 16.81848, 112318032
0.6, 1536, 512, 10, 4, 6656, 100000000, 2283664, 97716336, 2, 0.93531, 0.23787, 0.86932, 27.36, 1.80463, 16.69233, 115032432
0.6, 2047, 1, 10, 4, 2057, 100000000, 5317400, 94682600, 5, 1.44255, 0.73123, 1.17293, 62.34, 2.61547, 17.31660, 85256872
