zipfian_const, num_dpus_redundant, num_dpus_multiple, num_tasklets, num_CPU_Trees, num_DPU_Trees, num_queries, num_reqs_for_cpu, num_reqs_for_dpu, num_reqs_{cpu/(cpu+dpu)}[%], send_time, execution_time_cpu, execution_time_cpu_and_dpu, exec_time_{cpu/(cpu&dpu)}[%], send_and_execution_time, total_time, throughput
0.6, 16, 2032, 10, 64, 20336, 100000000, 7109538, 92890462, 7, 0.20172, 0.52273, 1.16398, 44.91, 1.36570, 17.40198, 85911912
0.6, 64, 1984, 10, 64, 19904, 100000000, 7198236, 92801764, 7, 0.18251, 0.53453, 0.92655, 57.69, 1.10906, 18.66876, 107927024
0.6, 256, 1792, 10, 64, 18176, 100000000, 7584088, 92415912, 7, 0.18341, 0.62068, 0.68766, 90.26, 0.87106, 16.66970, 145420928
0.6, 512, 1536, 10, 64, 15872, 100000000, 8181034, 91818966, 8, 0.21770, 0.65544, 0.66867, 98.02, 0.88637, 16.72005, 149550160
0.6, 1024, 1024, 10, 64, 11264, 100000000, 9845990, 90154010, 9, 0.24043, 0.84601, 0.84859, 99.70, 1.08902, 18.16589, 117843224
0.6, 1536, 512, 10, 64, 6656, 100000000, 12869338, 87130662, 12, 0.32996, 0.99121, 0.99346, 99.77, 1.32342, 16.46692, 100658312
0.6, 2047, 1, 10, 64, 2057, 100000000, 22271466, 77728534, 22, 0.47775, 1.85543, 1.85763, 99.88, 2.33539, 17.37890, 53831920
0.6, 1, 2047, 10, 256, 20471, 100000000, 14630066, 85369934, 14, 0.15071, 1.03844, 1.04067, 99.79, 1.19138, 18.92550, 96091848
0.6, 16, 2032, 10, 256, 20336, 100000000, 14675788, 85324212, 14, 0.14587, 1.02138, 1.02363, 99.78, 1.16951, 18.64978, 97691248
0.6, 64, 1984, 10, 256, 19904, 100000000, 14827966, 85172034, 14, 0.14582, 0.92716, 0.92923, 99.78, 1.07505, 17.13984, 107615640
0.6, 256, 1792, 10, 256, 18176, 100000000, 15485374, 84514626, 15, 0.15877, 1.06946, 1.07161, 99.80, 1.23038, 18.63547, 93317792
0.6, 512, 1536, 10, 256, 15872, 100000000, 16508248, 83491752, 16, 0.16622, 1.13735, 1.13962, 99.80, 1.30585, 17.37279, 87748168
0.6, 1024, 1024, 10, 256, 11264, 100000000, 19343412, 80656588, 19, 0.20210, 1.46626, 1.46886, 99.82, 1.67096, 18.73096, 68079960
0.6, 1536, 512, 10, 256, 6656, 100000000, 24442528, 75557472, 24, 0.42835, 1.95860, 1.96110, 99.87, 2.38945, 17.79593, 50991900
0.6, 2047, 1, 10, 256, 2057, 100000000, 39606744, 60393256, 39, 0.40625, 3.69469, 3.69707, 99.94, 4.10332, 19.25247, 27048446
0.6, 1, 2047, 10, 512, 20471, 100000000, 20200352, 79799648, 20, 0.12291, 1.59590, 1.59805, 99.87, 1.72096, 17.84514, 62576344
0.6, 16, 2032, 10, 512, 20336, 100000000, 20260146, 79739854, 20, 0.13513, 1.36784, 1.37014, 99.83, 1.50527, 17.49107, 72985344
0.6, 64, 1984, 10, 512, 19904, 100000000, 20456804, 79543196, 20, 0.14506, 1.43408, 1.43636, 99.84, 1.58141, 17.42404, 69620664
0.6, 256, 1792, 10, 512, 18176, 100000000, 21308420, 78691580, 21, 0.15317, 1.49797, 1.50021, 99.85, 1.65338, 17.91015, 66657424
0.6, 512, 1536, 10, 512, 15872, 100000000, 22630106, 77369894, 22, 0.15934, 1.50147, 1.50369, 99.85, 1.66302, 18.74968, 66503236
0.6, 1024, 1024, 10, 512, 11264, 100000000, 26273038, 73726962, 26, 0.28514, 1.90212, 1.90471, 99.86, 2.18985, 19.16061, 52501424
0.6, 1536, 512, 10, 512, 6656, 100000000, 32731492, 67268508, 32, 0.40865, 2.21297, 2.21555, 99.88, 2.62419, 19.24372, 45135604
0.6, 2047, 1, 10, 512, 2057, 100000000, 50953400, 49046600, 50, 0.49451, 4.18334, 4.18576, 99.94, 4.68027, 19.72952, 23890530
0.6, 1, 2047, 10, 1024, 20471, 100000000, 27365690, 72634310, 27, 0.10581, 1.91959, 1.92168, 99.89, 2.02749, 18.09950, 52037776
0.6, 16, 2032, 10, 1024, 20336, 100000000, 27442760, 72557240, 27, 0.11033, 2.03946, 2.04164, 99.89, 2.15197, 18.23423, 48980232
0.6, 64, 1984, 10, 1024, 19904, 100000000, 27694042, 72305958, 27, 0.12035, 1.78360, 1.78558, 99.89, 1.90593, 17.81107, 56004244
0.6, 256, 1792, 10, 1024, 18176, 100000000, 28774942, 71225058, 28, 0.12952, 1.97897, 1.98104, 99.90, 2.11056, 19.49241, 50478564
0.6, 512, 1536, 10, 1024, 15872, 100000000, 30449200, 69550800, 30, 0.14396, 2.00891, 2.01119, 99.89, 2.15515, 18.28115, 49721700
0.6, 1024, 1024, 10, 1024, 11264, 100000000, 35015870, 64984130, 35, 0.17988, 2.49497, 2.49748, 99.90, 2.67736, 19.93222, 40040328
0.6, 1536, 512, 10, 1024, 6656, 100000000, 42915132, 57084868, 42, 0.39968, 2.92177, 2.92413, 99.92, 3.32381, 18.79669, 34198172
0.6, 2047, 1, 10, 1024, 2057, 100000000, 63239680, 36760320, 63, 0.45604, 4.73493, 4.73697, 99.96, 5.19301, 21.77553, 21110532
